frame_count,1-h,1-s,1-v,condition,2-h,2-s,2-v,condition,3-h,3-s,3-v,conditon,4-h,4-s,4-v,condition,
1201,169,255,255,,171,255,255,,0,255,255,,170,255,255,,
1202,169,255,255,,171,255,255,,0,255,255,,170,255,255,,
1203,169,255,255,,171,255,255,,0,255,255,,170,255,255,,
1204,169,255,255,,171,255,255,,0,255,255,,170,255,255,,
1205,169,255,255,,171,255,255,,0,255,255,,169,255,255,,
1206,170,255,255,,171,255,255,,0,255,255,,170,255,255,,
1207,170,255,255,,171,255,255,,0,255,255,,170,255,255,,
1208,170,255,255,,171,255,255,,0,255,255,,170,255,255,,
1209,170,255,255,,169,255,255,,0,255,255,,168,255,255,,
1210,170,255,255,,171,255,255,,0,255,255,,169,255,255,,
1211,170,255,255,,169,255,255,,0,255,255,,169,255,255,,
1212,169,255,255,,169,255,255,,0,255,255,,168,255,255,,
1213,169,255,255,,169,255,255,,0,255,255,,170,255,255,,
1214,169,255,255,,169,255,255,,0,255,255,,170,255,255,,
1215,169,255,255,,171,255,255,,0,255,255,,169,255,255,,
1216,169,255,255,,171,255,255,,0,255,255,,170,255,255,,
1217,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
1218,169,255,255,,170,255,255,,0,255,255,,169,255,255,,
1219,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
1220,170,255,255,,169,255,255,,0,255,255,,169,255,255,,
1221,170,255,255,,169,255,255,,0,255,255,,171,255,255,,
1222,170,255,255,,169,255,255,,0,255,255,,168,255,255,,
1223,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
1224,170,255,255,,170,255,255,,0,255,255,,171,255,255,,
1225,169,255,255,,170,255,255,,0,255,255,,171,255,255,,
1226,169,255,255,,170,255,255,,0,255,255,,170,255,255,,
1227,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
1228,170,255,255,,169,255,255,,170,255,255,,170,255,255,,
1229,171,255,255,,170,255,255,,170,255,255,,169,255,255,,
1230,171,255,255,,171,255,255,,171,255,255,,169,255,255,,
1231,171,255,255,,171,255,255,,171,255,255,,169,255,255,,
1232,171,255,255,,171,255,255,,170,255,255,,169,255,255,,
1233,171,255,255,,169,255,255,,171,255,255,,169,255,255,,
1234,171,255,255,,169,255,255,,170,255,255,,170,255,255,,
1235,169,255,255,,169,255,255,,0,255,255,,170,255,255,,
1236,169,255,255,,171,255,255,,169,255,255,,169,255,255,,
1237,169,255,255,,171,255,255,,169,255,255,,169,255,255,,
1238,170,255,255,,170,255,255,,171,255,255,,170,255,255,,
1239,169,255,255,,170,255,255,,171,255,255,,170,255,255,,
1240,170,255,255,,171,255,255,,170,255,255,,0,255,255,,
1241,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
1242,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
1243,169,255,255,,170,255,255,,171,255,255,,0,255,255,,
1244,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
1245,170,255,255,,170,255,255,,171,255,255,,0,255,255,,
1246,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
1247,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
1248,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
1249,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
1250,170,255,255,,170,255,255,,0,255,255,,0,255,255,,
1251,169,255,255,,170,255,255,,169,255,255,,0,255,255,,
1252,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
1253,169,255,255,,170,255,255,,171,255,255,,0,255,255,,
1254,169,255,255,,171,255,255,,171,255,255,,0,255,255,,
1255,172,255,255,,170,255,255,,170,255,255,,0,255,255,,
1256,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
1257,170,255,255,,170,255,255,,169,255,255,,0,255,255,,
1258,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
1259,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
1260,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
1261,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1262,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
1263,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1264,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
1265,169,255,255,,170,255,255,,170,255,255,,0,255,255,,
1266,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1267,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1268,169,255,255,,169,255,255,,169,255,255,,0,255,255,,
1269,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1270,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1271,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1272,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1273,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1274,169,255,255,,168,255,255,,170,255,255,,0,255,255,,
1275,170,255,255,,168,255,255,,170,255,255,,0,255,255,,
1276,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
1277,169,255,255,,169,255,255,,170,255,255,,0,255,255,,
1278,170,255,255,,169,255,255,,170,255,255,,0,255,255,,
1279,170,255,255,,170,255,255,,170,255,255,,0,255,255,,
1280,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
1281,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
1282,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
1283,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
1284,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
1285,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
1286,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
1287,0,255,255,,170,255,255,,170,255,255,,0,255,255,,
1288,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1289,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1290,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1291,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1292,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1293,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1294,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1295,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1296,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1297,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1298,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1299,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1300,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1301,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1302,0,255,255,,169,255,255,,169,255,255,,171,255,255,,
1303,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1304,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1305,0,255,255,,170,255,255,,170,255,255,,171,255,255,,
1306,0,255,255,,170,255,255,,170,255,255,,171,255,255,,
1307,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1308,0,255,255,,170,255,255,,170,255,255,,171,255,255,,
1309,0,255,255,,170,255,255,,170,255,255,,171,255,255,,
1310,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1311,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1312,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1313,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1314,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1315,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1316,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1317,0,255,255,,169,255,255,,170,255,255,,171,255,255,,
1318,0,255,255,,170,255,255,,170,255,255,,171,255,255,,
1319,0,255,255,,169,255,255,,169,255,255,,171,255,255,,
1320,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1321,0,255,255,,168,255,255,,169,255,255,,170,255,255,,
1322,0,255,255,,169,255,255,,169,255,255,,171,255,255,,
1323,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1324,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1325,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1326,0,255,255,,171,255,255,,169,255,255,,170,255,255,,
1327,0,255,255,,171,255,255,,169,255,255,,170,255,255,,
1328,0,255,255,,171,255,255,,170,255,255,,170,255,255,,
1329,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1330,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1331,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1332,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1333,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1334,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1335,0,255,255,,171,255,255,,169,255,255,,170,255,255,,
1336,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1337,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1338,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1339,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1340,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1341,0,255,255,,171,255,255,,169,255,255,,170,255,255,,
1342,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1343,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1344,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1345,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1346,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1347,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1348,0,255,255,,171,255,255,,170,255,255,,170,255,255,,
1349,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1350,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1351,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1352,0,255,255,,171,255,255,,169,255,255,,171,255,255,,
1353,0,255,255,,171,255,255,,169,255,255,,171,255,255,,
1354,0,255,255,,171,255,255,,169,255,255,,171,255,255,,
1355,0,255,255,,170,255,255,,169,255,255,,171,255,255,,
1356,0,255,255,,170,255,255,,170,255,255,,171,255,255,,
1357,0,255,255,,170,255,255,,170,255,255,,171,255,255,,
1358,0,255,255,,170,255,255,,171,255,255,,170,255,255,,
1359,0,255,255,,171,255,255,,170,255,255,,171,255,255,,
1360,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1361,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1362,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1363,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1364,0,255,255,,170,255,255,,171,255,255,,170,255,255,,
1365,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1366,0,255,255,,170,255,255,,169,255,255,,171,255,255,,
1367,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1368,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1369,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1370,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1371,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1372,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1373,0,255,255,,171,255,255,,169,255,255,,170,255,255,,
1374,0,255,255,,171,255,255,,169,255,255,,170,255,255,,
1375,0,255,255,,171,255,255,,170,255,255,,170,255,255,,
1376,0,255,255,,171,255,255,,169,255,255,,170,255,255,,
1377,0,255,255,,171,255,255,,170,255,255,,170,255,255,,
1378,0,255,255,,170,255,255,,0,255,255,,169,255,255,,
1379,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1380,0,255,255,,170,255,255,,0,255,255,,170,255,255,,
1381,0,255,255,,171,255,255,,169,255,255,,169,255,255,,
1382,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1383,0,255,255,,171,255,255,,169,255,255,,169,255,255,,
1384,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1385,0,255,255,,170,255,255,,168,255,255,,170,255,255,,
1386,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1387,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1388,0,255,255,,171,255,255,,169,255,255,,171,255,255,,
1389,0,255,255,,171,255,255,,170,255,255,,171,255,255,,
1390,0,255,255,,170,255,255,,170,255,255,,171,255,255,,
1391,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1392,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1393,0,255,255,,169,255,255,,170,255,255,,171,255,255,,
1394,0,255,255,,171,255,255,,169,255,255,,171,255,255,,
1395,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1396,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1397,0,255,255,,169,255,255,,171,255,255,,170,255,255,,
1398,0,255,255,,169,255,255,,171,255,255,,170,255,255,,
1399,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1400,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1401,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1402,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1403,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1404,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1405,0,255,255,,167,255,255,,170,255,255,,168,255,255,,
1406,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1407,0,255,255,,171,255,255,,169,255,255,,170,255,255,,
1408,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1409,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1410,0,255,255,,168,255,255,,169,255,255,,169,255,255,,
1411,0,255,255,,168,255,255,,169,255,255,,169,255,255,,
1412,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1413,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1414,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1415,0,255,255,,171,255,255,,0,255,255,,168,255,255,,
1416,0,255,255,,170,255,255,,169,255,255,,171,255,255,,
1417,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1418,0,255,255,,170,255,255,,168,255,255,,169,255,255,,
1419,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1420,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1421,0,255,255,,171,255,255,,168,255,255,,169,255,255,,
1422,0,255,255,,171,255,255,,169,255,255,,170,255,255,,
1423,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1424,0,255,255,,171,255,255,,170,255,255,,169,255,255,,
1425,0,255,255,,171,255,255,,170,255,255,,170,255,255,,
1426,0,255,255,,171,255,255,,170,255,255,,169,255,255,,
1427,0,255,255,,172,255,255,,170,255,255,,170,255,255,,
1428,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1429,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1430,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1431,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1432,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1433,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1434,0,255,255,,169,255,255,,168,255,255,,169,255,255,,
1435,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1436,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1437,0,255,255,,169,255,255,,167,255,255,,170,255,255,,
1438,0,255,255,,169,255,255,,168,255,255,,169,255,255,,
1439,0,255,255,,169,255,255,,167,255,255,,169,255,255,,
1440,0,255,255,,169,255,255,,168,255,255,,169,255,255,,
1441,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1442,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1443,0,255,255,,170,255,255,,168,255,255,,169,255,255,,
1444,0,255,255,,170,255,255,,168,255,255,,169,255,255,,
1445,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1446,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1447,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1448,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1449,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1450,0,255,255,,169,255,255,,171,255,255,,169,255,255,,
1451,0,255,255,,169,255,255,,171,255,255,,168,255,255,,
1452,0,255,255,,169,255,255,,171,255,255,,169,255,255,,
1453,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1454,0,255,255,,169,255,255,,171,255,255,,169,255,255,,
1455,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1456,0,255,255,,170,255,255,,171,255,255,,169,255,255,,
1457,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1458,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1459,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1460,0,255,255,,170,255,255,,171,255,255,,169,255,255,,
1461,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1462,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1463,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1464,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1465,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1466,0,255,255,,170,255,255,,168,255,255,,169,255,255,,
1467,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1468,0,255,255,,170,255,255,,168,255,255,,168,255,255,,
1469,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1470,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1471,0,255,255,,170,255,255,,0,255,255,,169,255,255,,
1472,0,255,255,,170,255,255,,0,255,255,,169,255,255,,
1473,0,255,255,,170,255,255,,171,255,255,,169,255,255,,
1474,0,255,255,,170,255,255,,171,255,255,,169,255,255,,
1475,0,255,255,,170,255,255,,0,255,255,,169,255,255,,
1476,0,255,255,,170,255,255,,171,255,255,,168,255,255,,
1477,0,255,255,,171,255,255,,170,255,255,,170,255,255,,
1478,0,255,255,,171,255,255,,170,255,255,,168,255,255,,
1479,0,255,255,,170,255,255,,169,255,255,,168,255,255,,
1480,0,255,255,,170,255,255,,171,255,255,,171,255,255,,
1481,0,255,255,,170,255,255,,171,255,255,,170,255,255,,
1482,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1483,0,255,255,,171,255,255,,170,255,255,,169,255,255,,
1484,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1485,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1486,0,255,255,,170,255,255,,0,255,255,,169,255,255,,
1487,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1488,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1489,0,255,255,,169,255,255,,170,255,255,,170,255,255,,
1490,0,255,255,,169,255,255,,169,255,255,,170,255,255,,
1491,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1492,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1493,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1494,0,255,255,,170,255,255,,0,255,255,,170,255,255,,
1495,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1496,0,255,255,,170,255,255,,0,255,255,,168,255,255,,
1497,0,255,255,,168,255,255,,169,255,255,,169,255,255,,
1498,0,255,255,,168,255,255,,169,255,255,,169,255,255,,
1499,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1500,0,255,255,,170,255,255,,170,255,255,,170,255,255,,
1501,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1502,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1503,0,255,255,,171,255,255,,170,255,255,,169,255,255,,
1504,0,255,255,,170,255,255,,168,255,255,,170,255,255,,
1505,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1506,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1507,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1508,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1509,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1510,0,255,255,,170,255,255,,169,255,255,,170,255,255,,
1511,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1512,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1513,0,255,255,,171,255,255,,169,255,255,,169,255,255,,
1514,0,255,255,,168,255,255,,169,255,255,,169,255,255,,
1515,0,255,255,,170,255,255,,169,255,255,,169,255,255,,
1516,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1517,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1518,0,255,255,,170,255,255,,170,255,255,,169,255,255,,
1519,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1520,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1521,0,255,255,,169,255,255,,170,255,255,,169,255,255,,
1522,0,255,255,,169,255,255,,169,255,255,,169,255,255,,
1523,0,255,255,,0,255,255,,169,255,255,,169,255,255,,
1524,0,255,255,,0,255,255,,169,255,255,,169,255,255,,
1525,0,255,255,,0,255,255,,169,255,255,,169,255,255,,
1526,0,255,255,,0,255,255,,170,255,255,,170,255,255,,
1527,0,255,255,,0,255,255,,170,255,255,,169,255,255,,
1528,0,255,255,,0,255,255,,169,255,255,,170,255,255,,
1529,0,255,255,,0,255,255,,170,255,255,,169,255,255,,
1530,0,255,255,,0,255,255,,169,255,255,,169,255,255,,
1531,0,255,255,,0,255,255,,169,255,255,,169,255,255,,
1532,0,255,255,,0,255,255,,170,255,255,,169,255,255,,
1533,0,255,255,,0,255,255,,168,255,255,,169,255,255,,
1534,0,255,255,,0,255,255,,170,255,255,,169,255,255,,
1535,0,255,255,,0,255,255,,170,255,255,,169,255,255,,
1536,0,255,255,,0,255,255,,170,255,255,,169,255,255,,
1537,0,255,255,,0,255,255,,169,255,255,,169,255,255,,
1538,0,255,255,,0,255,255,,169,255,255,,169,255,255,,
1539,0,255,255,,0,255,255,,169,255,255,,170,255,255,,
1540,170,255,255,,170,255,255,,168,255,255,,170,255,255,,
1541,170,255,255,,170,255,255,,168,255,255,,170,255,255,,
1542,169,255,255,,171,255,255,,169,255,255,,170,255,255,,
1543,171,255,255,,171,255,255,,169,255,255,,170,255,255,,
1544,170,255,255,,171,255,255,,170,255,255,,170,255,255,,
1545,170,255,255,,171,255,255,,168,255,255,,171,255,255,,
1546,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
1547,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
1548,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
1549,170,255,255,,170,255,255,,0,255,255,,170,255,255,,
1550,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
1551,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
1552,169,255,255,,170,255,255,,169,255,255,,168,255,255,,
1553,170,255,255,,170,255,255,,169,255,255,,170,255,255,,
1554,170,255,255,,169,255,255,,170,255,255,,168,255,255,,
1555,170,255,255,,170,255,255,,0,255,255,,168,255,255,,
1556,170,255,255,,170,255,255,,0,255,255,,168,255,255,,
1557,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
1558,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
